field,average_adjacent,stdev_adjacent,sensor,date,sensor_full_name,depth_1,depth_2,depth_3,precip.cm,tair.C,rh.pct,wind_sp.m_per_s,irradiance.w_per_m.2,year,sand_1,sand_2,sand_3,silt_1,silt_2,silt_3,clay_1,clay_2,clay_3,avg_soilM
J,0.5743296146392822,0.004685803740700402,10,2013-07-04,J10-C_hand,0.13895846387776678,0.13829178033841308,0.16585181615393982,0,20.1375,46.96666667,1.216666667,342.7916667,2013,7.98366653872868,8.39293489450596,8.56208953526121,64.71248976207227,65.8176749146906,64.2357451848269,27.303843699199067,25.7893901908034,27.2021652799119,0.13862512210808992
J,0.4986103375752767,0.00900924123492146,8,2013-07-04,J8-C_hand,0.13480626332418832,0.14324762640529431,0.21681063206819226,0,20.1375,46.96666667,1.216666667,342.7916667,2013,9.785519299736633,9.99611575707874,8.00084751844563,60.62674646166543,63.9406142415606,58.9845498754349,29.587734238597932,26.0632700013606,33.0146026061195,0.13902694486474132
J,0.39066346486409503,0.015826605569763265,7,2013-07-04,J7-C_hand,0.17531516864660995,NA,0.26106417621389605,0,20.1375,46.96666667,1.216666667,342.7916667,2013,8.802632888187203,8.34924083429139,8.40289502979278,61.098806824167035,54.6304010799518,50.8897242683757,30.0985602876458,37.0203580857568,40.7073807018315,0.17531516864660995
J,0.5855520500077142,0.01762028264901777,11,2013-07-04,J11-C_hand,0.1790028819751188,NA,0.2614872855120574,0,20.1375,46.96666667,1.216666667,342.7916667,2013,8.684512691650717,8.15956542308054,9.72119417715261,57.141449760873364,62.1627612308162,55.8693205438906,34.174037547475905,29.6776733461033,34.4094852789568,0.1790028819751188
J,0.5499320692486234,0.01305690064289387,6,2013-07-04,J6-C_hand,0.23435360674226421,0.27256739773100475,0.28224232349057504,0,20.1375,46.96666667,1.216666667,342.7916667,2013,13.766703388661,13.1151640493788,12.7210723029598,61.7557902351757,61.4361459463296,62.6601156339658,24.477506376163333,25.4486900042916,24.6188120630744,0.25346050223663447
J,0.5606432888242934,0.019938384614604444,12,2013-07-04,J12-C_hand,0.1563811361257389,0.1823379751561191,0.23033652485482825,0,20.1375,46.96666667,1.216666667,342.7916667,2013,11.037377573869799,8.89870425645712,7.74118305339543,66.6079323835677,66.391759692196,48.8079467966423,22.3546900425625,24.7095360513469,43.4508701499623,0.169359555640929
J,0.26877697308858234,0.011793487764322864,4,2014-07-07,J4-C_hand,0.25316945458416484,0.3346341407253422,0.28034506668997394,0,22.15416667,56.00416667,0.491666667,339.9166667,2014,10.031601857048932,11.5367584176421,10.0963012115967,64.63830212000359,61.2837474690476,54.2641664505305,25.33009602294747,27.1794941133103,35.6395323378728,0.29390179765475355
J,0.29884811242421466,0.00534015664962543,1,2014-07-07,J1-C_hand,0.32205225773702234,0.3000012107219421,0.40375984320750946,0,22.15416667,56.00416667,0.491666667,339.9166667,2014,10.254272948240613,10.9159309891707,10.0636400526539,61.89337755296703,65.1020387744012,61.7595534309225,27.852349498792336,23.9820302364282,28.1768065164235,0.31102673422948224
J,0.32776372300253975,0.008309146052445635,10,2014-07-07,J10-C_hand,0.22490203810221315,0.31973495283767217,0.29361593888138027,0,22.15416667,56.00416667,0.491666667,339.9166667,2014,7.98366653872868,8.39293489450596,8.56208953526121,64.71248976207227,65.8176749146906,64.2357451848269,27.303843699199067,25.7893901908034,27.2021652799119,0.2723184954699427
J,0.3125717706150479,0.010051845517451663,8,2014-07-07,J8-C_hand,0.1541655707243988,0.2641654645353602,0.2872842644889073,0,22.15416667,56.00416667,0.491666667,339.9166667,2014,9.785519299736633,9.99611575707874,8.00084751844563,60.62674646166543,63.9406142415606,58.9845498754349,29.587734238597932,26.0632700013606,33.0146026061195,0.2091655176298795
J,0.27522916926278007,0.0070239122358280535,7,2014-07-07,J7-C_hand,0.230799946395399,NA,0.3445222650535874,0,22.15416667,56.00416667,0.491666667,339.9166667,2014,8.802632888187203,8.34924083429139,8.40289502979278,61.098806824167035,54.6304010799518,50.8897242683757,30.0985602876458,37.0203580857568,40.7073807018315,0.230799946395399
J,0.31024690469106037,0.0072061588582330955,12,2014-07-07,J12-C_hand,0.25646749279003545,0.26718412424951643,0.44449056678407756,0,22.15416667,56.00416667,0.491666667,339.9166667,2014,11.037377573869799,8.89870425645712,7.74118305339543,66.6079323835677,66.391759692196,48.8079467966423,22.3546900425625,24.7095360513469,43.4508701499623,0.26182580851977594
J,0.3328355054060618,0.0331175253620096,5,2012-08-04,J5-C_hand,0.14888712285870204,0.2319600319141409,0.18530818140243865,0,20.7125,45.05,0.779166667,309.25,2012,9.380680775602134,8.56990623059213,7.31980888542169,61.7807885477327,60.9857496292313,52.9013724223132,28.8385306766652,30.4443441401765,39.7788186922651,0.19042357738642146
J,0.2874567227231132,0.05516676554023406,2,2012-08-04,J2-C_hand,0.15321585020151568,0.18210820003388437,0.23093481002503402,0,20.7125,45.05,0.779166667,309.25,2012,9.519013224192223,9.34253140070584,9.75395695502885,60.28850021905203,58.369758264275,60.2629595511261,30.192486556755735,32.2877103350192,29.9830834938451,0.1676620251177
J,0.4184707734319899,0.027803509896230226,4,2012-08-04,J4-C_hand,0.17831508915173744,0.1682767970536836,0.2376669748312395,0,20.7125,45.05,0.779166667,309.25,2012,10.031601857048932,11.5367584176421,10.0963012115967,64.63830212000359,61.2837474690476,54.2641664505305,25.33009602294747,27.1794941133103,35.6395323378728,0.17329594310271051
J,0.4184701939423879,0.011935139254595733,1,2012-08-04,J1-C_hand,0.07643809163872967,0.197873187932943,0.21663542533052754,0,20.7125,45.05,0.779166667,309.25,2012,10.254272948240613,10.9159309891707,10.0636400526539,61.89337755296703,65.1020387744012,61.7595534309225,27.852349498792336,23.9820302364282,28.1768065164235,0.13715563978583634
J,0.4489220016532474,0.012395584336508572,10,2012-08-04,J10-C_hand,0.1317795372536399,0.12436207420330284,0.17732587713380704,0,20.7125,45.05,0.779166667,309.25,2012,7.98366653872868,8.39293489450596,8.56208953526121,64.71248976207227,65.8176749146906,64.2357451848269,27.303843699199067,25.7893901908034,27.2021652799119,0.12807080572847135
J,0.3979891969097985,0.005997551012417895,8,2012-08-04,J8-C_hand,0.13817026123348986,0.1491557776955012,0.22234822299480925,0,20.7125,45.05,0.779166667,309.25,2012,9.785519299736633,9.99611575707874,8.00084751844563,60.62674646166543,63.9406142415606,58.9845498754349,29.587734238597932,26.0632700013606,33.0146026061195,0.14366301946449553
J,0.32895276612705654,0.018117942431391462,7,2012-08-04,J7-C_hand,0.16558559808824047,NA,0.2620814768295875,0,20.7125,45.05,0.779166667,309.25,2012,8.802632888187203,8.34924083429139,8.40289502979278,61.098806824167035,54.6304010799518,50.8897242683757,30.0985602876458,37.0203580857568,40.7073807018315,0.16558559808824047
J,0.3506941828462813,0.018388566611746246,11,2012-08-04,J11-C_hand,0.19572012050952334,NA,0.38208759116081414,0,20.7125,45.05,0.779166667,309.25,2012,8.684512691650717,8.15956542308054,9.72119417715261,57.141449760873364,62.1627612308162,55.8693205438906,34.174037547475905,29.6776733461033,34.4094852789568,0.19572012050952334
J,0.3927440577083164,0.01187503614366796,6,2012-08-04,J6-C_hand,0.23671439857109441,0.3030760565126193,0.32064599114613285,0,20.7125,45.05,0.779166667,309.25,2012,13.766703388661,13.1151640493788,12.7210723029598,61.7557902351757,61.4361459463296,62.6601156339658,24.477506376163333,25.4486900042916,24.6188120630744,0.26989522754185685
J,0.43205468191040886,0.021449041881575277,12,2012-08-04,J12-C_hand,0.13456745373106938,0.17495756027276033,0.29175815429062807,0,20.7125,45.05,0.779166667,309.25,2012,11.037377573869799,8.89870425645712,7.74118305339543,66.6079323835677,66.391759692196,48.8079467966423,22.3546900425625,24.7095360513469,43.4508701499623,0.15476250700191485
J,0.296281592713462,0.022620433198595438,4,2014-08-06,J4-C_hand,0.216704155339188,0.2963804032253667,0.2749720730065198,0,22.6125,32.975,1.770833333,284.5833333,2014,10.031601857048932,11.5367584176421,10.0963012115967,64.63830212000359,61.2837474690476,54.2641664505305,25.33009602294747,27.1794941133103,35.6395323378728,0.25654227928227735
J,0.2975858681731754,0.006523524318975504,1,2014-08-06,J1-C_hand,0.16694176388396093,0.28414669889003,0.3561596835713965,0,22.6125,32.975,1.770833333,284.5833333,2014,10.254272948240613,10.9159309891707,10.0636400526539,61.89337755296703,65.1020387744012,61.7595534309225,27.852349498792336,23.9820302364282,28.1768065164235,0.22554423138699548
J,0.3034873935911391,0.00582948839925082,10,2014-08-06,J10-C_hand,0.1314736239183245,0.12143597809915138,0.2695425406612912,0,22.6125,32.975,1.770833333,284.5833333,2014,7.98366653872868,8.39293489450596,8.56208953526121,64.71248976207227,65.8176749146906,64.2357451848269,27.303843699199067,25.7893901908034,27.2021652799119,0.12645480100873796
OD,0.2875257167551253,0.013594528378227728,6,2014-05-30,OD-6_C,0.27100292941684934,0.29887992845176947,0.3072085392642687,0,13.925,51.29166667,3.0625,332.5,2014,8.891438133458445,8.39818276307189,9.52245132147554,60.29990198714824,63.3350656317582,58.1721218231685,30.8086598793933,28.266751605169897,32.3054268553559,0.2849414289343094
OD,0.2521718657679028,0.010545084198028588,4,2014-05-30,OD-4_C,0.21180391478324592,0.24494191818838854,0.22025930258381218,0,13.925,51.29166667,3.0625,332.5,2014,8.546924343247923,8.65534364255433,7.60026628466673,57.697318718855996,59.7276738222046,59.5306558479812,33.7557569378961,31.6169825352411,32.8690778673521,0.22837291648581723
OD,0.34372067120340133,0.025086192596456086,7,2014-05-30,OD-7_C,0.24743166712745504,0.34000004759351315,0.31118214204059824,0,13.925,51.29166667,3.0625,332.5,2014,9.741497889450978,10.9714277658537,12.7248696933941,61.4275895617938,57.9057366504892,61.0873116267858,28.830912548755265,31.1228355836572,26.187818679820204,0.2937158573604841
OD,0.2946159607834286,0.016137412556396454,9,2014-05-30,OD-9_C,0.22456687248597879,0.27583723257208886,0.29379736779175974,0,13.925,51.29166667,3.0625,332.5,2014,8.440022882986517,7.26397117184713,7.13312944595586,52.50816306018343,52.2778192681098,49.1019380565368,39.05181405683003,40.45820956004311,43.7649324975074,0.2502020525290338
OD,0.31441666682561237,0.014425593864396699,3,2014-05-30,OD-3_C,0.22355851800873217,0.3014343434642134,0.28456027847602294,0,13.925,51.29166667,3.0625,332.5,2014,8.034756213902433,8.83712331299684,8.14463174443004,60.025838245559605,57.6144136876255,59.5881688651817,31.93940554053793,33.5484629993777,32.2671993903883,0.2624964307364728
OD,0.2877170559432771,0.02982273397630806,2,2014-05-30,OD-2_C,0.23421543947956458,0.28338453557248505,0.32868769311462254,0,13.925,51.29166667,3.0625,332.5,2014,6.994283690546791,7.36035282791961,7.18038124106417,54.32058088241047,54.2965926389823,56.2319012854415,38.68513542704273,38.3430545330981,36.5877174734944,0.25879998752602484
OD,0.32144298818376327,0.010629166319559728,1,2014-05-30,OD-1_C,0.2264132575707557,NA,0.3216700572652018,0,13.925,51.29166667,3.0625,332.5,2014,9.72326678955525,8.30217386136326,7.68103787978333,59.187807392466596,57.3945587241441,54.3930376911732,31.08892581797813,34.3032674144926,37.9259244290435,0.2264132575707557
OD,0.31081649992201066,0.010249611278688153,10,2014-05-30,OD-10_C,0.23706870571916716,0.2919516987563272,0.27169974120322676,0,13.925,51.29166667,3.0625,332.5,2014,9.6838118719314,7.49047359825801,8.59537975548944,52.91432035421044,54.2258591321762,46.5600600232104,37.401867773858164,38.2836672695658,44.8445602213002,0.2645102022377472
OD,0.35742029547691345,0.025620525491262806,12,2014-05-30,OD-12_C,0.253362067208376,0.27967007300668995,0.3050910625683273,0,13.925,51.29166667,3.0625,332.5,2014,7.522842870093086,7.44376334744371,7.02255190691099,60.1404712513934,53.0609560663586,54.9139435850523,32.3366858785135,39.4952805861977,38.0635045080367,0.266516070107533
OD,0.4496117995844947,0.012963385235003287,6,2012-06-13,OD-6_C,0.32050290197779296,0.31742240264725285,0.2587752349749276,0,14.2,60,5.854166667,328.875,2012,8.891438133458445,8.39818276307189,9.52245132147554,60.29990198714824,63.3350656317582,58.1721218231685,30.8086598793933,28.266751605169897,32.3054268553559,0.3189626523125229
OD,0.4975920418898265,0.008755997086500749,4,2012-06-13,OD-4_C,0.2358720966654209,0.2393214538675685,0.22174417302367103,0,14.2,60,5.854166667,328.875,2012,8.546924343247923,8.65534364255433,7.60026628466673,57.697318718855996,59.7276738222046,59.5306558479812,33.7557569378961,31.6169825352411,32.8690778673521,0.2375967752664947
OD,0.5579654574394226,0.012058530476428212,7,2012-06-13,OD-7_C,0.20747779826408766,0.353475483960004,0.40966571271681,0,14.2,60,5.854166667,328.875,2012,9.741497889450978,10.9714277658537,12.7248696933941,61.4275895617938,57.9057366504892,61.0873116267858,28.830912548755265,31.1228355836572,26.187818679820204,0.28047664111204584
OD,0.4911937448713515,0.011016956495161143,9,2012-06-13,OD-9_C,0.24562271202178254,0.3066568110404995,0.31442786204084755,0,14.2,60,5.854166667,328.875,2012,8.440022882986517,7.26397117184713,7.13312944595586,52.50816306018343,52.2778192681098,49.1019380565368,39.05181405683003,40.45820956004311,43.7649324975074,0.27613976153114106
OD,0.5972051421801249,0.020241751220441116,3,2012-06-13,OD-3_C,0.2226817762933312,0.3136456567260733,0.29720156229129696,0,14.2,60,5.854166667,328.875,2012,8.034756213902433,8.83712331299684,8.14463174443004,60.025838245559605,57.6144136876255,59.5881688651817,31.93940554053793,33.5484629993777,32.2671993903883,0.2681637165097023
OD,0.5107184251149496,0.010964577067602427,2,2012-06-13,OD-2_C,0.25116043782113967,0.2964319802069458,0.4012444653178348,0,14.2,60,5.854166667,328.875,2012,6.994283690546791,7.36035282791961,7.18038124106417,54.32058088241047,54.2965926389823,56.2319012854415,38.68513542704273,38.3430545330981,36.5877174734944,0.2737962090140427
OD,0.41623346341980827,0.02944512169150685,1,2012-06-13,OD-1_C,0.38028149550217566,0.468103497037001,0.3304242495350458,0,14.2,60,5.854166667,328.875,2012,9.72326678955525,8.30217386136326,7.68103787978333,59.187807392466596,57.3945587241441,54.3930376911732,31.08892581797813,34.3032674144926,37.9259244290435,0.4241924962695883
OD,0.46547776460647583,0.008762800422651415,12,2012-06-13,OD-12_C,0.2574620355521589,0.3460879210803073,0.3085886424164441,0,14.2,60,5.854166667,328.875,2012,7.522842870093086,7.44376334744371,7.02255190691099,60.1404712513934,53.0609560663586,54.9139435850523,32.3366858785135,39.4952805861977,38.0635045080367,0.3017749783162331
OD,0.4718737105528514,0.019543297674093178,6,2012-06-15,OD-6_C,0.31450043678355566,0.30874393841437786,0.26343254603669447,0,13.2625,55.04166667,2.725,356.9583333,2012,8.891438133458445,8.39818276307189,9.52245132147554,60.29990198714824,63.3350656317582,58.1721218231685,30.8086598793933,28.266751605169897,32.3054268553559,0.31162218759896676
OD,0.5234038101302253,0.012234886742081306,4,2012-06-15,OD-4_C,0.23425156683402165,0.2339931074097842,0.22075505179405422,0,13.2625,55.04166667,2.725,356.9583333,2012,8.546924343247923,8.65534364255433,7.60026628466673,57.697318718855996,59.7276738222046,59.5306558479812,33.7557569378961,31.6169825352411,32.8690778673521,0.23412233712190295
OD,0.583533936076694,0.012304233336493149,7,2012-06-15,OD-7_C,0.20075641765410931,0.3333420045627958,0.4073692970620929,0,13.2625,55.04166667,2.725,356.9583333,2012,9.741497889450978,10.9714277658537,12.7248696933941,61.4275895617938,57.9057366504892,61.0873116267858,28.830912548755265,31.1228355836572,26.187818679820204,0.26704921110845253
OD,0.5194040735562643,0.01415117184876906,9,2012-06-15,OD-9_C,0.24469676421115988,0.3034175817493985,0.31394602466087246,0,13.2625,55.04166667,2.725,356.9583333,2012,8.440022882986517,7.26397117184713,7.13312944595586,52.50816306018343,52.2778192681098,49.1019380565368,39.05181405683003,40.45820956004311,43.7649324975074,0.2740571729802792
OD,0.615395188331604,0.024998305879742205,3,2012-06-15,OD-3_C,0.21023896648418944,0.3053333032571572,0.2933118511065947,0,13.2625,55.04166667,2.725,356.9583333,2012,8.034756213902433,8.83712331299684,8.14463174443004,60.025838245559605,57.6144136876255,59.5881688651817,31.93940554053793,33.5484629993777,32.2671993903883,0.2577861348706733
OD,0.514820482995775,0.016367022789026516,2,2012-06-15,OD-2_C,0.24193808836911856,0.2926789325125707,0.39268648330910594,0,13.2625,55.04166667,2.725,356.9583333,2012,6.994283690546791,7.36035282791961,7.18038124106417,54.32058088241047,54.2965926389823,56.2319012854415,38.68513542704273,38.3430545330981,36.5877174734944,0.26730851044084464
OD,0.39381907052463955,0.04625382425102492,1,2012-06-15,OD-1_C,0.37384626047310987,0.45735373479942437,0.3306771871823849,0,13.2625,55.04166667,2.725,356.9583333,2012,9.72326678955525,8.30217386136326,7.68103787978333,59.187807392466596,57.3945587241441,54.3930376911732,31.08892581797813,34.3032674144926,37.9259244290435,0.4155999976362671
OD,0.49249932501051163,0.00890464840589366,12,2012-06-15,OD-12_C,0.24953860597908023,0.34548666111942666,0.3082170220010432,0,13.2625,55.04166667,2.725,356.9583333,2012,7.522842870093086,7.44376334744371,7.02255190691099,60.1404712513934,53.0609560663586,54.9139435850523,32.3366858785135,39.4952805861977,38.0635045080367,0.29751263354925345
OD,0.533310678270128,0.012337735746003773,6,2013-06-15,OD-6_C,0.17986774245854353,0.23045424011425783,0.23082718157410986,0,15.94583333,51.91666667,2.308333333,355.3333333,2013,8.891438133458445,8.39818276307189,9.52245132147554,60.29990198714824,63.3350656317582,58.1721218231685,30.8086598793933,28.266751605169897,32.3054268553559,0.2051609912864007
OD,0.4941934380266402,0.0021326739101392733,4,2013-06-15,OD-4_C,0.21259785940408732,0.18819570947187073,0.18819870930538476,0,15.94583333,51.91666667,2.308333333,355.3333333,2013,8.546924343247923,8.65534364255433,7.60026628466673,57.697318718855996,59.7276738222046,59.5306558479812,33.7557569378961,31.6169825352411,32.8690778673521,0.20039678443797904
OD,0.4453518059518602,0.02097053673273356,9,2013-06-15,OD-9_C,0.26909456318730535,0.283915531267036,0.28550527806274534,0,15.94583333,51.91666667,2.308333333,355.3333333,2013,8.440022882986517,7.26397117184713,7.13312944595586,52.50816306018343,52.2778192681098,49.1019380565368,39.05181405683003,40.45820956004311,43.7649324975074,0.2765050472271707
OD,0.47459902697139317,0.01333958823889263,3,2013-06-15,OD-3_C,0.24715853731035792,0.32583599785582773,0.28604618571451357,0,15.94583333,51.91666667,2.308333333,355.3333333,2013,8.034756213902433,8.83712331299684,8.14463174443004,60.025838245559605,57.6144136876255,59.5881688651817,31.93940554053793,33.5484629993777,32.2671993903883,0.2864972675830928
OD,0.39645849665006,0.008130440498325012,2,2013-06-15,OD-2_C,0.20894638466335264,0.2683469545707793,0.31745236665342813,0,15.94583333,51.91666667,2.308333333,355.3333333,2013,6.994283690546791,7.36035282791961,7.18038124106417,54.32058088241047,54.2965926389823,56.2319012854415,38.68513542704273,38.3430545330981,36.5877174734944,0.23864666961706596
OD,0.544886675145891,0.010809005889601805,1,2013-06-15,OD-1_C,0.19671260454022835,0.24105183510836145,0.2899774730352831,0,15.94583333,51.91666667,2.308333333,355.3333333,2013,9.72326678955525,8.30217386136326,7.68103787978333,59.187807392466596,57.3945587241441,54.3930376911732,31.08892581797813,34.3032674144926,37.9259244290435,0.2188822198242949
OD,0.392553534772661,0.010786921204187862,10,2013-06-15,OD-10_C,0.19097878316418687,0.28466304636251616,0.2762245134295691,0,15.94583333,51.91666667,2.308333333,355.3333333,2013,9.6838118719314,7.49047359825801,8.59537975548944,52.91432035421044,54.2258591321762,46.5600600232104,37.401867773858164,38.2836672695658,44.8445602213002,0.23782091476335152
OD,0.3383275402916802,0.01207048858464477,12,2013-06-15,OD-12_C,0.20265488018872063,0.28794830333259946,0.28944121948378854,0,15.94583333,51.91666667,2.308333333,355.3333333,2013,7.522842870093086,7.44376334744371,7.02255190691099,60.1404712513934,53.0609560663586,54.9139435850523,32.3366858785135,39.4952805861977,38.0635045080367,0.24530159176066005
OD,0.5357133083873324,0.01690884860641293,6,2015-06-17,OD-6_C,0.16147684899243658,0.18255370787079997,0.21654116912130428,0,18.02083333,50,2.329166667,333.0833333,2015,8.891438133458445,8.39818276307189,9.52245132147554,60.29990198714824,63.3350656317582,58.1721218231685,30.8086598793933,28.266751605169897,32.3054268553559,0.1720152784316183
OD,0.5418514741791619,0.023669575283208455,4,2015-06-17,OD-4_C,0.1845323102924249,0.16603637226617732,0.15831430795780368,0,18.02083333,50,2.329166667,333.0833333,2015,8.546924343247923,8.65534364255433,7.60026628466673,57.697318718855996,59.7276738222046,59.5306558479812,33.7557569378961,31.6169825352411,32.8690778673521,0.1752843412793011
OD,0.5703309774398804,0.010886292155183368,7,2015-06-17,OD-7_C,NA,0.17260711709424958,0.187602993134863,0,18.02083333,50,2.329166667,333.0833333,2015,9.741497889450978,10.9714277658537,12.7248696933941,61.4275895617938,57.9057366504892,61.0873116267858,28.830912548755265,31.1228355836572,26.187818679820204,0.17260711709424958
OD,0.4373333785268996,0.0216763347189243,2,2015-06-17,OD-2_C,0.17164723420256564,0.21732958163131624,0.21942097796990018,0,18.02083333,50,2.329166667,333.0833333,2015,6.994283690546791,7.36035282791961,7.18038124106417,54.32058088241047,54.2965926389823,56.2319012854415,38.68513542704273,38.3430545330981,36.5877174734944,0.19448840791694094
OD,0.5727475153075324,0.014257045119854476,10,2015-06-17,OD-10_C,NA,0.209111979782244,0.19080740348986458,0,18.02083333,50,2.329166667,333.0833333,2015,9.6838118719314,7.49047359825801,8.59537975548944,52.91432035421044,54.2258591321762,46.5600600232104,37.401867773858164,38.2836672695658,44.8445602213002,0.209111979782244
OD,0.5675838324758742,0.008116110694058428,12,2015-06-17,OD-12_C,0.1771342666975208,0.21341950393867554,0.23098857537260167,0,18.02083333,50,2.329166667,333.0833333,2015,7.522842870093086,7.44376334744371,7.02255190691099,60.1404712513934,53.0609560663586,54.9139435850523,32.3366858785135,39.4952805861977,38.0635045080367,0.19527688531809817
OD,0.42570801244841683,0.011435432395749054,6,2014-06-19,OD-6_C,0.1738471397094496,0.29357272644395715,0.2942161912214823,0,15.28333333,60.20833333,1.5875,325.9583333,2014,8.891438133458445,8.39818276307189,9.52245132147554,60.29990198714824,63.3350656317582,58.1721218231685,30.8086598793933,28.266751605169897,32.3054268553559,0.23370993307670337
OD,0.43341893288824296,0.02436617179605386,4,2014-06-19,OD-4_C,0.17022270006193665,0.19845555429277675,0.2129719965829658,0,15.28333333,60.20833333,1.5875,325.9583333,2014,8.546924343247923,8.65534364255433,7.60026628466673,57.697318718855996,59.7276738222046,59.5306558479812,33.7557569378961,31.6169825352411,32.8690778673521,0.1843391271773567
OD,0.5061247679922316,0.011654940368716902,7,2014-06-19,OD-7_C,0.2094374726870271,0.3130941181074511,0.3067655659040337,0,15.28333333,60.20833333,1.5875,325.9583333,2014,9.741497889450978,10.9714277658537,12.7248696933941,61.4275895617938,57.9057366504892,61.0873116267858,28.830912548755265,31.1228355836572,26.187818679820204,0.2612657953972391
OD,0.41977518134646946,0.009876792636289282,9,2014-06-19,OD-9_C,0.18885409570800865,0.2364095542904293,0.2758399442493389,0,15.28333333,60.20833333,1.5875,325.9583333,2014,8.440022882986517,7.26397117184713,7.13312944595586,52.50816306018343,52.2778192681098,49.1019380565368,39.05181405683003,40.45820956004311,43.7649324975074,0.21263182499921898
OD,0.4956248535050286,0.01532185473248031,3,2014-06-19,OD-3_C,0.1704777299951723,0.20237663103475012,0.26275123474546946,0,15.28333333,60.20833333,1.5875,325.9583333,2014,8.034756213902433,8.83712331299684,8.14463174443004,60.025838245559605,57.6144136876255,59.5881688651817,31.93940554053793,33.5484629993777,32.2671993903883,0.1864271805149612
OD,0.3954237533940209,0.027812709704407978,2,2014-06-19,OD-2_C,0.17354488059214745,0.2282049601537986,0.2576362206197573,0,15.28333333,60.20833333,1.5875,325.9583333,2014,6.994283690546791,7.36035282791961,7.18038124106417,54.32058088241047,54.2965926389823,56.2319012854415,38.68513542704273,38.3430545330981,36.5877174734944,0.20087492037297303
OD,0.4520227445496453,0.03024601408197375,1,2014-06-19,OD-1_C,0.12709703131905273,NA,0.3169136608758662,0,15.28333333,60.20833333,1.5875,325.9583333,2014,9.72326678955525,8.30217386136326,7.68103787978333,59.187807392466596,57.3945587241441,54.3930376911732,31.08892581797813,34.3032674144926,37.9259244290435,0.12709703131905273
OD,0.36440882086753845,0.022308162434276562,10,2014-06-19,OD-10_C,0.1702919462095766,0.26678637928239124,0.26825935488273456,0,15.28333333,60.20833333,1.5875,325.9583333,2014,9.6838118719314,7.49047359825801,8.59537975548944,52.91432035421044,54.2258591321762,46.5600600232104,37.401867773858164,38.2836672695658,44.8445602213002,0.21853916274598392
OD,0.56769816743003,0.01616980800513037,6,2012-06-25,OD-6_C,0.27927233252897926,0.25087965007419166,0.27174979973363733,0,16.19166667,59.95833333,3.258333333,322.875,2012,8.891438133458445,8.39818276307189,9.52245132147554,60.29990198714824,63.3350656317582,58.1721218231685,30.8086598793933,28.266751605169897,32.3054268553559,0.26507599130158543
OD,0.62261919842826,0.010617757100956225,4,2012-06-25,OD-4_C,0.21256643039489523,0.20909676335047792,0.21126385076206441,0,16.19166667,59.95833333,3.258333333,322.875,2012,8.546924343247923,8.65534364255433,7.60026628466673,57.697318718855996,59.7276738222046,59.5306558479812,33.7557569378961,31.6169825352411,32.8690778673521,0.21083159687268657
OD,0.6581371956401401,0.007681390002391623,7,2012-06-25,OD-7_C,0.1844987685979804,0.24476708365669436,0.38987093365388487,0,16.19166667,59.95833333,3.258333333,322.875,2012,9.741497889450978,10.9714277658537,12.7248696933941,61.4275895617938,57.9057366504892,61.0873116267858,28.830912548755265,31.1228355836572,26.187818679820204,0.21463292612733736
OD,0.5909156335724725,0.016491717513427543,9,2012-06-25,OD-9_C,0.23247351161119256,0.2706138584520525,0.3036322777507409,0,16.19166667,59.95833333,3.258333333,322.875,2012,8.440022882986517,7.26397117184713,7.13312944595586,52.50816306018343,52.2778192681098,49.1019380565368,39.05181405683003,40.45820956004311,43.7649324975074,0.2515436850316225
OD,0.6745729843775431,0.014693954552066884,3,2012-06-25,OD-3_C,0.1570894805501254,0.2530629827275218,0.2616176411849443,0,16.19166667,59.95833333,3.258333333,322.875,2012,8.034756213902433,8.83712331299684,8.14463174443004,60.025838245559605,57.6144136876255,59.5881688651817,31.93940554053793,33.5484629993777,32.2671993903883,0.2050762316388236
OD,0.5766211549441019,0.011802425789886248,2,2012-06-25,OD-2_C,0.20569608528059116,0.2633195544571804,0.32567341534178845,0,16.19166667,59.95833333,3.258333333,322.875,2012,6.994283690546791,7.36035282791961,7.18038124106417,54.32058088241047,54.2965926389823,56.2319012854415,38.68513542704273,38.3430545330981,36.5877174734944,0.2345078198688858
OD,0.4548697570959727,0.05822056374806707,1,2012-06-25,OD-1_C,0.31449424112666213,0.43118478735973786,0.32967701078900774,0,16.19166667,59.95833333,3.258333333,322.875,2012,9.72326678955525,8.30217386136326,7.68103787978333,59.187807392466596,57.3945587241441,54.3930376911732,31.08892581797813,34.3032674144926,37.9259244290435,0.3728395142432
OD,0.5915461844868131,0.011125644980249044,12,2012-06-25,OD-12_C,0.22031593431750657,0.28777415950966573,0.3074483973040801,0,16.19166667,59.95833333,3.258333333,322.875,2012,7.522842870093086,7.44376334744371,7.02255190691099,60.1404712513934,53.0609560663586,54.9139435850523,32.3366858785135,39.4952805861977,38.0635045080367,0.25404504691358615
OD,0.6351689034038119,0.005880453777715783,6,2013-06-27,OD-6_C,0.18042406130705552,0.2188252780381619,0.22556646922120166,0,18.6125,72.79166667,2.5875,336.2083333,2013,8.891438133458445,8.39818276307189,9.52245132147554,60.29990198714824,63.3350656317582,58.1721218231685,30.8086598793933,28.266751605169897,32.3054268553559,0.19962466967260872
